FrameID,Action,Mouse_position,execution_time 
0000003875,Space,"(1072, 757)",1538256054.7592688
0000003876,Space,"(1099, 819)",1538256054.8021545
0000003876,Space,"(1101, 844)",1538256054.8131251
0000003876,Space,"(1098, 859)",1538256054.8240957
0000003876,Space,"(1089, 874)",1538256054.8350663
0000003876,Space,"(1079, 886)",1538256054.8460367
0000003876,Space,"(1062, 901)",1538256054.857008
0000003876,Space,"(1046, 913)",1538256054.8679783
0000003876,Space,"(1026, 925)",1538256054.878949
0000003876,Space,"(1010, 936)",1538256054.8899198
0000003876,RightDown,"(996, 943)",1538256054.9008904
0000003876,Space,"(996, 943)",1538256054.9008904
0000003876,RightDown,"(977, 952)",1538256054.911861
0000003876,Space,"(977, 952)",1538256054.911861
0000003877,RightDown,"(927, 961)",1538256054.9537485
0000003877,Space,"(927, 961)",1538256054.9537485
0000003877,RightDown,"(915, 961)",1538256054.9647198
0000003877,Space,"(915, 961)",1538256054.9647198
0000003877,RightDown,"(900, 960)",1538256054.9756901
0000003877,Space,"(900, 960)",1538256054.9756901
0000003877,RightDown,"(884, 959)",1538256054.9866612
0000003877,Space,"(884, 959)",1538256054.9866612
0000003877,RightDown,"(863, 953)",1538256054.9976318
0000003877,Space,"(863, 953)",1538256054.9976318
0000003877,Space,"(845, 948)",1538256055.0086026
0000003877,Space,"(828, 942)",1538256055.0195727
0000003877,Space,"(818, 939)",1538256055.0305436
0000003877,RightDown,"(816, 939)",1538256055.0415142
0000003877,Space,"(816, 939)",1538256055.0415142
0000003877,RightDown,"(816, 939)",1538256055.0524845
0000003877,Space,"(816, 939)",1538256055.0524845
0000003877,RightDown,"(816, 939)",1538256055.0634556
0000003877,Space,"(816, 939)",1538256055.0634556
0000003878,Space,"(816, 939)",1538256055.1063406
0000003878,Space,"(816, 939)",1538256055.117312
0000003878,Space,"(816, 939)",1538256055.128282
0000003878,Space,"(816, 939)",1538256055.1392531
0000003878,Space,"(816, 939)",1538256055.1502233
0000003878,RightDown,"(816, 939)",1538256055.161194
0000003878,Space,"(816, 939)",1538256055.161194
0000003878,RightDown,"(816, 939)",1538256055.1721652
0000003878,Space,"(816, 939)",1538256055.1721652
0000003878,RightDown,"(816, 939)",1538256055.1831355
0000003878,Space,"(816, 939)",1538256055.1831355
0000003878,RightDown,"(816, 939)",1538256055.194106
0000003878,Space,"(816, 939)",1538256055.194106
0000003878,RightDown,"(816, 939)",1538256055.2050767
0000003878,Space,"(816, 939)",1538256055.2050767
0000003878,RightDown,"(816, 939)",1538256055.2160482
0000003878,Space,"(816, 939)",1538256055.2160482
0000003879,RightDown,"(816, 939)",1538256055.2549443
0000003879,Space,"(816, 939)",1538256055.2549443
0000003879,Space,"(817, 938)",1538256055.2659142
0000003879,Space,"(817, 936)",1538256055.276885
0000003879,Space,"(820, 932)",1538256055.2878554
0000003879,Space,"(825, 926)",1538256055.2988265
0000003879,Space,"(831, 914)",1538256055.3097966
0000003879,Space,"(837, 902)",1538256055.3207676
0000003879,Space,"(846, 890)",1538256055.331738
0000003879,Space,"(856, 878)",1538256055.3427088
0000003879,Space,"(865, 866)",1538256055.3536797
0000003879,Space,"(876, 854)",1538256055.3646502
0000003880,A,"(934, 785)",1538256055.411525
0000003880,Space,"(934, 785)",1538256055.411525
0000003880,A,"(945, 767)",1538256055.422496
0000003880,Space,"(945, 767)",1538256055.422496
0000003880,A,"(958, 746)",1538256055.4334662
0000003880,Space,"(958, 746)",1538256055.4334662
0000003880,A,"(970, 728)",1538256055.4444368
0000003880,Space,"(970, 728)",1538256055.4444368
0000003880,A,"(987, 705)",1538256055.4554076
0000003880,Space,"(987, 705)",1538256055.4554076
0000003880,A,"(1002, 687)",1538256055.4663785
0000003880,Space,"(1002, 687)",1538256055.4663785
0000003880,A,"(1018, 666)",1538256055.4773483
0000003880,Space,"(1018, 666)",1538256055.4773483
0000003880,LeftDown,"(1032, 651)",1538256055.4883194
0000003880,A,"(1032, 651)",1538256055.4883194
0000003880,Space,"(1032, 651)",1538256055.4883194
0000003880,LeftDown,"(1039, 641)",1538256055.4992898
0000003880,A,"(1039, 641)",1538256055.4992898
0000003880,Space,"(1039, 641)",1538256055.4992898
0000003880,LeftDown,"(1041, 638)",1538256055.5102606
0000003880,A,"(1041, 638)",1538256055.5102606
0000003880,Space,"(1041, 638)",1538256055.5102606
0000003880,LeftDown,"(1041, 638)",1538256055.5212317
0000003880,A,"(1041, 638)",1538256055.5212317
0000003880,Space,"(1041, 638)",1538256055.5212317
0000003881,LeftDown,"(1045, 636)",1538256055.5581326
0000003881,Space,"(1045, 636)",1538256055.5581326
0000003881,LeftDown,"(1048, 636)",1538256055.5691037
0000003881,Space,"(1048, 636)",1538256055.5691037
0000003881,LeftDown,"(1048, 636)",1538256055.580074
0000003881,Space,"(1048, 636)",1538256055.580074
0000003881,LeftDown,"(1048, 636)",1538256055.5910494
0000003881,Space,"(1048, 636)",1538256055.5910494
0000003881,LeftDown,"(1048, 636)",1538256055.6020153
0000003881,Space,"(1048, 636)",1538256055.6020153
0000003881,LeftDown,"(1050, 636)",1538256055.6129863
0000003881,Space,"(1050, 636)",1538256055.6129863
0000003881,LeftDown,"(1050, 637)",1538256055.6239564
0000003881,Space,"(1050, 637)",1538256055.6239564
0000003881,LeftDown,"(1051, 640)",1538256055.6349273
0000003881,Space,"(1051, 640)",1538256055.6349273
0000003881,LeftDown,"(1053, 648)",1538256055.6458979
0000003881,Space,"(1053, 648)",1538256055.6458979
0000003881,Space,"(1054, 657)",1538256055.6568687
0000003881,Space,"(1053, 669)",1538256055.6678395
0000003882,Space,"(1037, 735)",1538256055.7097273
0000003882,Space,"(1031, 754)",1538256055.7206986
0000003882,Space,"(1019, 780)",1538256055.7311828
0000003882,Space,"(1008, 799)",1538256055.7421474
0000003882,Space,"(992, 820)",1538256055.7531178
0000003882,Space,"(977, 837)",1538256055.7640886
0000003882,Space,"(960, 852)",1538256055.7750592
0000003882,Space,"(945, 865)",1538256055.7860298
0000003882,Space,"(929, 877)",1538256055.7970006
0000003882,Space,"(915, 886)",1538256055.807971
0000003882,Space,"(900, 898)",1538256055.8189416
0000003883,Space,"(851, 927)",1538256055.8703098
0000003883,Space,"(845, 928)",1538256055.8812811
0000003883,Space,"(836, 931)",1538256055.8922515
0000003883,Space,"(830, 933)",1538256055.903222
0000003883,RightDown,"(824, 936)",1538256055.9141924
0000003883,Space,"(824, 936)",1538256055.9141924
0000003883,RightDown,"(821, 936)",1538256055.9251633
0000003883,Space,"(821, 936)",1538256055.9251633
0000003883,RightDown,"(818, 937)",1538256055.9356403
0000003883,Space,"(818, 937)",1538256055.9356403
0000003883,RightDown,"(816, 937)",1538256055.946611
0000003883,Space,"(816, 937)",1538256055.946611
0000003883,RightDown,"(815, 939)",1538256055.957582
0000003883,Space,"(815, 939)",1538256055.957582
0000003883,RightDown,"(815, 939)",1538256055.9685524
0000003883,Space,"(815, 939)",1538256055.9685524
0000003884,Space,"(815, 939)",1538256056.021412
0000003884,Space,"(815, 939)",1538256056.0328867
0000003884,Space,"(815, 939)",1538256056.0438573
0000003884,Space,"(815, 939)",1538256056.054828
0000003884,Space,"(815, 939)",1538256056.0657988
0000003884,Space,"(815, 939)",1538256056.0767698
0000003884,Space,"(815, 939)",1538256056.0877402
0000003884,Space,"(815, 939)",1538256056.0987108
0000003884,Space,"(815, 939)",1538256056.1096811
0000003884,Space,"(815, 939)",1538256056.1206517
0000003885,Space,"(829, 921)",1538256056.1695213
0000003885,Space,"(840, 911)",1538256056.1804926
0000003885,Space,"(850, 900)",1538256056.1914628
0000003885,Space,"(864, 887)",1538256056.2024338
0000003885,Space,"(876, 876)",1538256056.2134044
0000003885,Space,"(889, 864)",1538256056.2243748
0000003885,Space,"(897, 858)",1538256056.2353456
0000003885,Space,"(913, 845)",1538256056.2463162
0000003885,Space,"(927, 836)",1538256056.2572875
0000003885,Space,"(937, 828)",1538256056.2682574
0000003885,A,"(949, 819)",1538256056.279229
0000003885,Space,"(949, 819)",1538256056.279229
0000003886,A,"(993, 783)",1538256056.3231103
0000003886,Space,"(993, 783)",1538256056.3231103
0000003886,A,"(1008, 771)",1538256056.3340821
0000003886,Space,"(1008, 771)",1538256056.3340821
0000003886,A,"(1021, 761)",1538256056.3450525
0000003886,Space,"(1021, 761)",1538256056.3450525
0000003886,A,"(1036, 747)",1538256056.3560228
0000003886,Space,"(1036, 747)",1538256056.3560228
0000003886,A,"(1047, 737)",1538256056.366993
0000003886,Space,"(1047, 737)",1538256056.366993
0000003886,A,"(1057, 723)",1538256056.3779643
0000003886,Space,"(1057, 723)",1538256056.3779643
0000003886,A,"(1065, 714)",1538256056.3889346
0000003886,Space,"(1065, 714)",1538256056.3889346
0000003886,A,"(1074, 702)",1538256056.3999052
0000003886,Space,"(1074, 702)",1538256056.3999052
0000003886,A,"(1080, 695)",1538256056.4108765
0000003886,Space,"(1080, 695)",1538256056.4108765
0000003886,A,"(1090, 684)",1538256056.4218466
0000003886,Space,"(1090, 684)",1538256056.4218466
0000003886,A,"(1099, 672)",1538256056.4328172
0000003886,Space,"(1099, 672)",1538256056.4328172
0000003887,A,"(1134, 639)",1538256056.4687212
0000003887,Space,"(1134, 639)",1538256056.4687212
0000003887,Space,"(1144, 627)",1538256056.4796922
0000003887,Space,"(1156, 614)",1538256056.4906626
0000003887,LeftDown,"(1164, 606)",1538256056.5016336
0000003887,Space,"(1164, 606)",1538256056.5016336
0000003887,LeftDown,"(1167, 602)",1538256056.512604
0000003887,Space,"(1167, 602)",1538256056.512604
0000003887,LeftDown,"(1168, 599)",1538256056.5235746
0000003887,Space,"(1168, 599)",1538256056.5235746
0000003887,LeftDown,"(1168, 597)",1538256056.5345457
0000003887,Space,"(1168, 597)",1538256056.5345457
0000003887,LeftDown,"(1168, 596)",1538256056.5455158
0000003887,Space,"(1168, 596)",1538256056.5455158
0000003887,LeftDown,"(1168, 596)",1538256056.5564868
0000003887,Space,"(1168, 596)",1538256056.5564868
0000003887,LeftDown,"(1168, 596)",1538256056.5674572
0000003887,Space,"(1168, 596)",1538256056.5674572
0000003887,LeftDown,"(1168, 596)",1538256056.5784278
0000003887,Space,"(1168, 596)",1538256056.5784278
0000003888,LeftDown,"(1168, 596)",1538256056.617324
0000003888,Space,"(1168, 596)",1538256056.617324
0000003888,LeftDown,"(1170, 596)",1538256056.628295
0000003888,Space,"(1170, 596)",1538256056.628295
0000003888,LeftDown,"(1170, 596)",1538256056.6392653
0000003888,Space,"(1170, 596)",1538256056.6392653
0000003888,LeftDown,"(1170, 596)",1538256056.6502357
0000003888,Space,"(1170, 596)",1538256056.6502357
0000003888,Space,"(1169, 597)",1538256056.6612072
0000003888,Space,"(1170, 600)",1538256056.672177
0000003888,Space,"(1158, 609)",1538256056.6831481
0000003888,Space,"(1143, 621)",1538256056.6941185
0000003888,Space,"(1124, 636)",1538256056.7050893
0000003888,Space,"(1107, 651)",1538256056.7160597
0000003888,Space,"(1086, 667)",1538256056.7270305
0000003889,Space,"(1020, 709)",1538256056.7729077
0000003889,Space,"(1004, 718)",1538256056.7838786
0000003889,Space,"(989, 726)",1538256056.794849
0000003889,Space,"(971, 733)",1538256056.80582
0000003889,Space,"(948, 744)",1538256056.8167906
0000003889,Space,"(923, 754)",1538256056.8277614
0000003889,Space,"(890, 766)",1538256056.8387315
0000003889,Space,"(869, 774)",1538256056.8497026
0000003889,Space,"(834, 787)",1538256056.8606732
0000003889,RightDown,"(815, 798)",1538256056.8716443
0000003889,Space,"(815, 798)",1538256056.8716443
0000003889,RightDown,"(797, 805)",1538256056.8826146
0000003889,Space,"(797, 805)",1538256056.8826146
0000003890,RightDown,"(774, 817)",1538256056.9255002
0000003890,Space,"(774, 817)",1538256056.9255002
0000003890,RightDown,"(773, 817)",1538256056.9364707
0000003890,Space,"(773, 817)",1538256056.9364707
0000003890,RightDown,"(773, 819)",1538256056.9474409
0000003890,Space,"(773, 819)",1538256056.9474409
0000003890,RightDown,"(771, 822)",1538256056.958412
0000003890,Space,"(771, 822)",1538256056.958412
0000003890,RightDown,"(770, 828)",1538256056.9693823
0000003890,Space,"(770, 828)",1538256056.9693823
0000003890,RightDown,"(768, 832)",1538256056.9803536
0000003890,Space,"(768, 832)",1538256056.9803536
0000003890,RightDown,"(768, 835)",1538256056.9913242
0000003890,Space,"(768, 835)",1538256056.9913242
0000003890,Space,"(769, 835)",1538256057.0022943
0000003890,Space,"(771, 837)",1538256057.013265
0000003890,Space,"(774, 837)",1538256057.0242355
0000003890,Space,"(781, 836)",1538256057.0352066
0000003891,A,"(807, 828)",1538256057.0790892
0000003891,Space,"(807, 828)",1538256057.0790892
0000003891,A,"(819, 825)",1538256057.0900602
0000003891,Space,"(819, 825)",1538256057.0900602
0000003891,A,"(835, 821)",1538256057.1010306
0000003891,Space,"(835, 821)",1538256057.1010306
0000003891,A,"(850, 816)",1538256057.1120014
0000003891,Space,"(850, 816)",1538256057.1120014
0000003891,A,"(871, 809)",1538256057.1229715
0000003891,Space,"(871, 809)",1538256057.1229715
0000003891,A,"(891, 801)",1538256057.1339424
0000003891,Space,"(891, 801)",1538256057.1339424
0000003891,A,"(918, 792)",1538256057.1449132
0000003891,Space,"(918, 792)",1538256057.1449132
0000003891,A,"(936, 786)",1538256057.1558838
0000003891,Space,"(936, 786)",1538256057.1558838
0000003891,A,"(961, 777)",1538256057.1668544
0000003891,Space,"(961, 777)",1538256057.1668544
0000003891,A,"(985, 765)",1538256057.1778252
0000003891,Space,"(985, 765)",1538256057.1778252
0000003891,A,"(1005, 756)",1538256057.1887956
0000003891,Space,"(1005, 756)",1538256057.1887956
0000003892,A,"(1083, 704)",1538256057.2316816
0000003892,Space,"(1083, 704)",1538256057.2326791
0000003892,A,"(1111, 683)",1538256057.243158
0000003892,Space,"(1111, 683)",1538256057.243158
0000003892,A,"(1138, 660)",1538256057.254129
0000003892,Space,"(1138, 660)",1538256057.254129
0000003892,Space,"(1161, 639)",1538256057.2650995
0000003892,Space,"(1188, 618)",1538256057.2760696
0000003892,Space,"(1207, 603)",1538256057.2870405
0000003892,Space,"(1227, 588)",1538256057.2980108
0000003892,LeftDown,"(1236, 582)",1538256057.3089817
0000003892,Space,"(1236, 582)",1538256057.3089817
0000003892,LeftDown,"(1239, 581)",1538256057.3199527
0000003892,Space,"(1239, 581)",1538256057.3199527
0000003892,LeftDown,"(1239, 579)",1538256057.330923
0000003892,Space,"(1239, 579)",1538256057.330923
0000003892,LeftDown,"(1239, 579)",1538256057.341415
0000003892,Space,"(1239, 579)",1538256057.341415
0000003893,LeftDown,"(1239, 579)",1538256057.373316
0000003893,Space,"(1239, 579)",1538256057.373316
0000003893,LeftDown,"(1239, 579)",1538256057.384287
0000003893,Space,"(1239, 579)",1538256057.384287
0000003893,LeftDown,"(1239, 579)",1538256057.3952577
0000003893,Space,"(1239, 579)",1538256057.3952577
0000003893,LeftDown,"(1239, 579)",1538256057.4062283
0000003893,Space,"(1239, 579)",1538256057.4062283
0000003893,LeftDown,"(1239, 579)",1538256057.417199
0000003893,Space,"(1239, 579)",1538256057.417199
0000003893,LeftDown,"(1240, 579)",1538256057.4281697
0000003893,Space,"(1240, 579)",1538256057.4281697
0000003893,LeftDown,"(1240, 580)",1538256057.4391406
0000003893,Space,"(1240, 580)",1538256057.4391406
0000003893,LeftDown,"(1240, 580)",1538256057.4496174
0000003893,Space,"(1240, 580)",1538256057.4496174
0000003893,LeftDown,"(1240, 580)",1538256057.460588
0000003893,Space,"(1240, 580)",1538256057.460588
0000003893,LeftDown,"(1239, 580)",1538256057.4715588
0000003893,Space,"(1239, 580)",1538256057.4715588
0000003893,Space,"(1238, 578)",1538256057.4825299
0000003894,Space,"(1235, 576)",1538256057.5294044
0000003894,Space,"(1232, 564)",1538256057.5403757
0000003894,Space,"(1232, 564)",1538256057.550854
0000003894,Space,"(1232, 564)",1538256057.5618246
0000003894,Space,"(1232, 564)",1538256057.5727947
0000003894,Space,"(1232, 564)",1538256057.583766
0000003894,Space,"(1232, 564)",1538256057.594736
0000003894,Space,"(1232, 564)",1538256057.605707
0000003894,Space,"(1232, 564)",1538256057.616678
0000003894,Space,"(1232, 564)",1538256057.6276484
0000003894,Space,"(1232, 564)",1538256057.638619
0000003895,Space,"(1182, 598)",1538256057.6844964
0000003895,Space,"(1164, 618)",1538256057.6954668
0000003895,Space,"(1146, 636)",1538256057.7064376
0000003895,Space,"(1128, 655)",1538256057.7174082
0000003895,Space,"(1107, 678)",1538256057.7283788
0000003895,Space,"(1083, 699)",1538256057.7393496
0000003895,Space,"(1049, 724)",1538256057.7503207
0000003895,Space,"(1019, 745)",1538256057.7612915
0000003895,Space,"(983, 765)",1538256057.7722619
0000003895,Space,"(933, 787)",1538256057.7832322
0000003895,Space,"(882, 805)",1538256057.7942028
